python_file,url,full_adres,city,price,area,num_rooms,available
jamakelaars.py,https://jamakelaardij.nl/woning/welnastraat-318/,Welnastraat 318 in AMSTERDAM,AMSTERDAM,1695000.0,,,Beschikbaar
jamakelaars.py,https://jamakelaardij.nl/woning/amstelveenseweg-1112/,Amstelveenseweg 1112 in AMSTERDAM,AMSTERDAM,1750000.0,,,Beschikbaar
jamakelaars.py,https://jamakelaardij.nl/woning/haarlemmerweg-135c/,Haarlemmerweg 135C in AMSTERDAM,AMSTERDAM,775000.0,,,Beschikbaar
jamakelaars.py,https://jamakelaardij.nl/woning/rietwijkerstraat-11-3/,Rietwijkerstraat 11-3 in AMSTERDAM,AMSTERDAM,850000.0,,,Beschikbaar
jamakelaars.py,https://jamakelaardij.nl/woning/vechtstraat-81-3/,Vechtstraat 81-3 in AMSTERDAM,AMSTERDAM,875000.0,,,Beschikbaar
jamakelaars.py,https://jamakelaardij.nl/woning/hestiastraat-63-2/,Hestiastraat 63-2 in AMSTERDAM,AMSTERDAM,675000.0,,,Beschikbaar
jlg.py,https://jlgrealestate.com/woningen/huur/amsterdam/van-oldenbarneveldtstraat-50t/,"Van Oldenbarneveldtstraat 50T, 1052 KC Amsterdam",Amsterdam,2400.0,80.0,1.0,Beschikbaar
jlg.py,https://jlgrealestate.com/woningen/huur/amsterdam/niasstraat-283/,"Niasstraat 283, 1095 SG Amsterdam",Amsterdam,2650.0,73.0,2.0,Beschikbaar
jlg.py,https://jlgrealestate.com/woningen/koop/amsterdam/utrechtsedwarsstraat-48l/,"Utrechtsedwarsstraat 48L, 1017 WG Amsterdam",Amsterdam,400000.0,40.0,1.0,Beschikbaar
jlg.py,https://jlgrealestate.com/woningen/huur/amsterdam/oude-ijselstraat-16-3/,"Oude-IJselstraat 16-3, 1078 CM Amsterdam",Amsterdam,2320.0,62.0,2.0,Beschikbaar
jlg.py,https://jlgrealestate.com/woningen/huur/amsterdam/nico-jessekade-119/,"Nico Jessekade 119, 1087 MR Amsterdam",Amsterdam,4400.0,207.0,5.0,Beschikbaar
jlg.py,https://jlgrealestate.com/woningen/huur/amsterdam/radarweg-288/,"Radarweg 288, 1043 NV Amsterdam",Amsterdam,2850.0,128.0,3.0,Beschikbaar
jlg.py,https://jlgrealestate.com/woningen/koop/amsterdam/okeghemstraat-32-2/,"Okeghemstraat 32-2, 1075 PP Amsterdam",Amsterdam,750000.0,82.0,2.0,Beschikbaar
jlg.py,https://jlgrealestate.com/woningen/koop/amsterdam/gerard-doustraat-37h/,"Gerard Doustraat 37H, 1072 VK Amsterdam",Amsterdam,550000.0,63.0,2.0,Beschikbaar
jlg.py,https://jlgrealestate.com/woningen/koop/amsterdam/wolvenstraat-30/,"Wolvenstraat 30, 1016 EP Amsterdam",Amsterdam,850000.0,109.0,3.0,Beschikbaar
jlg.py,https://jlgrealestate.com/woningen/koop/amsterdam/ceintuurbaan-468/,"Ceintuurbaan 468, 1074 EC Amsterdam",Amsterdam,795000.0,89.0,2.0,Beschikbaar
jlg.py,https://jlgrealestate.com/woningen/koop/amsterdam/spaarndammerstraat-45-4/,"Spaarndammerstraat 45-4, 1013 ST Amsterdam",Amsterdam,475000.0,56.0,2.0,Beschikbaar
jlg.py,https://jlgrealestate.com/woningen/koop/amsterdam/van-beuningenstraat-1a/,"Van Beuningenstraat 1A, 1051 XC Amsterdam",Amsterdam,425000.0,57.0,1.0,Beschikbaar
karenlehman.py,https://www.karenlehman.nl/aanbod/woningaanbod/uithoorn/koop/huis-8013051-Karel-Doormanlaan-14/,Karel Doormanlaan 14 in Uithoorn 1421 BR,Uithoorn,500000.0,,,Verkocht
karenlehman.py,https://www.karenlehman.nl/aanbod/woningaanbod/amstelveen/koop/huis-7848043-Arthur-van-Schendelsingel-6/,Arthur van Schendelsingel 6 in Amstelveen 1187 VR,Amstelveen,749000.0,,,Verkocht
karenlehman.py,https://www.karenlehman.nl/aanbod/woningaanbod/amsterdam/koop/huis-5649280-Anna-Blamansingel-30/,Anna Blamansingel 30 in Amsterdam 1102 SR,Amsterdam,320000.0,,,Verkocht
karenlehman.py,https://www.karenlehman.nl/aanbod/woningaanbod/amstelveen/koop/huis-7439533-Carel-Fabritiuslaan-9/,Carel Fabritiuslaan 9 in Amstelveen 1181 TD,Amstelveen,840000.0,,,Verkocht
karenlehman.py,https://www.karenlehman.nl/aanbod/woningaanbod/amstelveen/koop/huis-6779286-Zeelandiahoeve-81/,Zeelandiahoeve 81 in Amstelveen 1187 MA,Amstelveen,475000.0,,,Verkocht
karenlehman.py,https://www.karenlehman.nl/aanbod/woningaanbod/hoofddorp/koop/huis-7095039-Grote-Belt-32/,Grote Belt 32 in Hoofddorp 2133 GA,Hoofddorp,460000.0,,,Verkocht
karenlehman.py,https://www.karenlehman.nl/aanbod/woningaanbod/amstelveen/koop/huis-6733430-De-Weteringsbrugmolen-131/,De Weteringsbrugmolen 131 in Amstelveen 1188 GZ,Amstelveen,550000.0,,,Verkocht
karenlehman.py,https://www.karenlehman.nl/aanbod/woningaanbod/amstelveen/koop/huis-6785346-Bleriotlaan-19/,Bleriotlaan 19 in Amstelveen 1185 HE,Amstelveen,550000.0,,,Verkocht
karenlehman.py,https://www.karenlehman.nl/aanbod/woningaanbod/amstelveen/koop/huis-6557777-Wimbledonpark-163/,Wimbledonpark 163 in Amstelveen 1185 XJ,Amstelveen,685000.0,,,Beschikbaar
karenlehman.py,https://www.karenlehman.nl/aanbod/woningaanbod/amsterdam/koop/huis-6492666-Anna-Blamansingel-138/,Anna Blamansingel 138 in Amsterdam 1102 SV,Amsterdam,285000.0,,,Verkocht
karenlehman.py,https://www.karenlehman.nl/aanbod/woningaanbod/amstelveen/koop/huis-6478309-Felix-de-Nobelhof-25/,Felix de Nobelhof 25 in Amstelveen 1187 HW,Amstelveen,435000.0,,,Verkocht
karenlehman.py,https://www.karenlehman.nl/aanbod/woningaanbod/amstelveen/koop/huis-6497474-Rembrandtweg-382/,Rembrandtweg 382 in Amstelveen 1181 HC,Amstelveen,550000.0,,,Verkocht
karenlehman.py,https://www.karenlehman.nl/aanbod/woningaanbod/amsterdam/koop/huis-6277884-Van-Oldenbarneveldtstraat-57III/,Van Oldenbarneveldtstraat 57 III in Amsterdam 1052 JT,Amsterdam,600000.0,,,Verkocht
karenlehman.py,https://www.karenlehman.nl/aanbod/woningaanbod/amstelveen/koop/huis-6334860-Branding-8/,Branding 8 in Amstelveen 1186 DH,Amstelveen,850000.0,,,Verkocht
karenlehman.py,https://www.karenlehman.nl/aanbod/woningaanbod/abcoude/koop/huis-6345872-Dokter-Koomansstraat-41/,Dokter Koomansstraat 41 in Abcoude 1391 XA,Abcoude,800000.0,,,Verkocht
karenlehman.py,https://www.karenlehman.nl/aanbod/woningaanbod/amstelveen/koop/huis-6215885-De-Parel-9/,De Parel 9 in Amstelveen 1188 HK,Amstelveen,525000.0,,,Verkocht
karenlehman.py,https://www.karenlehman.nl/aanbod/woningaanbod/amstelveen/koop/huis-4486499-Ringslang-145/,Ringslang 145 in Amstelveen 1187 BT,Amstelveen,575000.0,,,Verkocht
karenlehman.py,https://www.karenlehman.nl/aanbod/woningaanbod/amstelveen/koop/huis-6121846-Lunenburg-9/,Lunenburg 9 in Amstelveen 1187 DW,Amstelveen,875000.0,,,Verkocht
karenlehman.py,https://www.karenlehman.nl/aanbod/woningaanbod/amsterdam/koop/huis-6150891-Parnassusweg-192/,Parnassusweg 192 in Amsterdam 1076 AT,Amsterdam,350000.0,,,Verkocht
karenlehman.py,https://www.karenlehman.nl/aanbod/woningaanbod/amsterdam/koop/huis-6095451-De-Boelelaan-315/,De Boelelaan 315 in Amsterdam 1082 RD,Amsterdam,325000.0,,,Verkocht
karenlehman.py,https://www.karenlehman.nl/aanbod/woningaanbod/amstelveen/koop/huis-5644707-Rembrandtweg-342/,Rembrandtweg 342 in Amstelveen 1181 HB,Amstelveen,337000.0,,,Verkocht
karenlehman.py,https://www.karenlehman.nl/aanbod/woningaanbod/amstelveen/koop/huis-6031150-Keizer-Karelweg-425/,Keizer Karelweg 425 in Amstelveen 1181 RG,Amstelveen,1095000.0,,,Verkocht
karenlehman.py,https://www.karenlehman.nl/aanbod/woningaanbod/amsterdam/koop/huis-5805855-Statenjachtstraat-414/,Statenjachtstraat 414 in Amsterdam 1034 ET,Amsterdam,275000.0,,,Verkocht
karenlehman.py,https://www.karenlehman.nl/aanbod/woningaanbod/amstelveen/koop/huis-5816832-Veenendaalplein-59/,Veenendaalplein 59 in Amstelveen 1185 DD,Amstelveen,550000.0,,,Verkocht
karenlehman.py,https://www.karenlehman.nl/aanbod/woningaanbod/amsterdam/koop/huis-5696744-Jan-Pieter-Heijestraat-188I/,Jan Pieter Heijestraat 188 I in Amsterdam 1054 MN,Amsterdam,450000.0,,,Verkocht
karenlehman.py,https://www.karenlehman.nl/aanbod/woningaanbod/amstelveen/koop/huis-5674565-Schouwenselaan-47/,Schouwenselaan 47 in Amstelveen 1181 KA,Amstelveen,325000.0,,,Verkocht
karenlehman.py,https://www.karenlehman.nl/aanbod/woningaanbod/amstelveen/koop/huis-5603253-Soerlaan-35/,Soerlaan 35 in Amstelveen 1185 JH,Amstelveen,825000.0,,,Verkocht
khmakelaar.py,https://www.khmakelaardij.nl/woningen/nieuwezijds-kolk-7-a-amsterdam-9374324562c474fe674fa5b51760d0b674b0ad/,Nieuwezijds Kolk 7 A in Amsterdam,Amsterdam,495000.0,59.0,2.0,Beschikbaar
khmakelaar.py,https://www.khmakelaardij.nl/woningen/marnixstraat-263-1a-amsterdam-937432616f8df81bf347a290a86af853779da6/,Marnixstraat 263 1A in Amsterdam,Amsterdam,,26.0,1.0,Verkocht
khmakelaar.py,https://www.khmakelaardij.nl/woningen/dolingadreef-157-amsterdam-9374329d8e3843dceb4c7b9b7212338e605174/,Dolingadreef 157 in Amsterdam,Amsterdam,,88.0,4.0,Verkocht
khmakelaar.py,https://www.khmakelaardij.nl/woningen/welnastraat-271-amsterdam-93743273116a4fe8e744cb9cc74cfc941f95ba/,Welnastraat 271 in Amsterdam,Amsterdam,,32.0,1.0,Verkocht
khmakelaar.py,https://www.khmakelaardij.nl/woningen/frederik-hendrikstraat-127-1-amsterdam-9374324e097dc6a51a481c978060c09c6786e2/,Frederik Hendrikstraat 127 1 in Amsterdam,Amsterdam,,46.0,2.0,Verkocht
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-9144562-Eerste-Schinkelstraat-63/,Eerste Schinkelstraat 6 3 in Amsterdam,Amsterdam,750000.0,87.0,3.0,Beschikbaar
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-8941443-KNSM-laan-34/,KNSM-laan 34 in Amsterdam,Amsterdam,795000.0,117.0,3.0,Beschikbaar
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-8935159-Ertskade-358/,Ertskade 358 in Amsterdam,Amsterdam,1295000.0,245.0,8.0,Verkocht
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-8684791-Seinwachterstraat-98/,Seinwachterstraat 98 in Amsterdam,Amsterdam,750000.0,92.0,4.0,Verkocht
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-8911707-D.L.-Hudigstraat-39/,D.L. Hudigstraat 39 in Amsterdam,Amsterdam,875000.0,124.0,5.0,Verkocht
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-8850139-Brigantijnkade-4/,Brigantijnkade 4 in Amsterdam,Amsterdam,925000.0,154.0,5.0,Verkocht
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-8737539-Scheepstimmermanstraat-49/,Scheepstimmermanstraat 49 in Amsterdam,Amsterdam,850000.0,110.0,4.0,Verkocht
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-8714915-Panamalaan-226/,Panamalaan 226 in Amsterdam,Amsterdam,850000.0,119.0,4.0,Verkocht
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-8653279-Scheepstimmermanstraat-61/,Scheepstimmermanstraat 61 in Amsterdam,Amsterdam,895000.0,128.0,4.0,Verkocht
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-8427481-Ravenwerf-51/,Ravenwerf 51 in Amsterdam,Amsterdam,595000.0,82.0,3.0,Verkocht
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-8465323-Scheepstimmermanstraat-58/,Scheepstimmermanstraat 58 in Amsterdam,Amsterdam,700000.0,97.0,3.0,Verkocht
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-8447045-Zeeburgerdijk-584/,Zeeburgerdijk 584 in Amsterdam,Amsterdam,575000.0,81.0,3.0,Verkocht
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-8383191-Conradstraat-126H/,Conradstraat 126 H in Amsterdam,Amsterdam,675000.0,88.0,4.0,Verkocht
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-8291575-Lampenistenstraat-62/,Lampenistenstraat 62 in Amsterdam,Amsterdam,450000.0,51.0,2.0,Verkocht
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-8282491-D.L.-Hudigstraat-31/,D.L. Hudigstraat 31 in Amsterdam,Amsterdam,875000.0,124.0,5.0,Verkocht
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-8258945-J.M.-van-der-Meylaan-48/,J.M. van der Meylaan 48 in Amsterdam,Amsterdam,400000.0,56.0,3.0,Verkocht
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-8061329-Veemkade-1120/,Veemkade 1120 in Amsterdam,Amsterdam,650000.0,116.0,3.0,Verkocht
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-8110801-Rietlandterras-50/,Rietlandterras 50 in Amsterdam,Amsterdam,595000.0,89.0,4.0,Verkocht
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-8078893-Nieuwe-Batavierstraat-51/,Nieuwe Batavierstraat 5 1 in Amsterdam,Amsterdam,450000.0,57.0,3.0,Verkocht
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-8093387-Borneokade-22/,Borneokade 22 in Amsterdam,Amsterdam,500000.0,336.0,5.0,Verkocht
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-7988087-Neerkanne-46/,Neerkanne 46 in Amsterdam,Amsterdam,750000.0,116.0,4.0,Verkocht
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-8007571-R.J.H.-Fortuynplein-3/,R.J.H. Fortuynplein 3 in Amsterdam,Amsterdam,650000.0,85.0,3.0,Verkocht
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-7819855-Ertskade-63/,Ertskade 63 in Amsterdam,Amsterdam,875000.0,120.0,5.0,Verkocht
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-7839439-Stuurmankade-76/,Stuurmankade 76 in Amsterdam,Amsterdam,895000.0,134.0,5.0,Verkocht
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-7957527-Windroosplein-48/,Windroosplein 48 in Amsterdam,Amsterdam,700000.0,120.0,6.0,Verkocht
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-7872425-Scheepstimmermanstraat-17/,Scheepstimmermanstraat 17 in Amsterdam,Amsterdam,895000.0,125.0,4.0,Verkocht
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-7782059-Westerdoksdijk-391/,Westerdoksdijk 391 in Amsterdam,Amsterdam,650000.0,83.0,3.0,Verkocht
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-7781871-Feike-de-Boerlaan-82/,Feike de Boerlaan 82 in Amsterdam,Amsterdam,595000.0,90.0,3.0,Verkocht
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-7820833-Fred-Petterbaan-17/,Fred Petterbaan 17 in Amsterdam,Amsterdam,995000.0,173.0,5.0,Verkocht
kolt.py,https://www.koltmakelaardij.nl/aanbod/woningaanbod/amsterdam/koop/huis-7666177-J.F.-van-Hengelstraat-60/,J.F. van Hengelstraat 60 in Amsterdam,Amsterdam,750000.0,103.0,4.0,Verkocht
ldmakelaars.py,https://www.ldmakelaars.nl/woningaanbod/koop/amsterdam/jacob-burggraafstraat/47?take=12,Jacob Burggraafstraat 47 1018WA in Amsterdam,Amsterdam,495000.0,71.0,4.0,Beschikbaar
ldmakelaars.py,https://www.ldmakelaars.nl/woningaanbod/koop/amsterdam/blasiusstraat/134-1?take=12,Blasiusstraat 134-1 1091CZ in Amsterdam,Amsterdam,425000.0,53.0,2.0,Beschikbaar
ldmakelaars.py,https://www.ldmakelaars.nl/woningaanbod/koop/weesp/lakenkopersweg/92?take=12,Lakenkopersweg 92 1383CV in Weesp,Weesp,625000.0,120.0,5.0,Beschikbaar
ldmakelaars.py,https://www.ldmakelaars.nl/woningaanbod/koop/amsterdam/lumeijstraat/50-2?take=12,Lumeijstraat 50-2 1056VZ in Amsterdam,Amsterdam,625000.0,75.0,3.0,Onder bod
ldmakelaars.py,https://www.ldmakelaars.nl/woningaanbod/koop/muiderberg/tesselschadelaan/99?take=12,Tesselschadelaan 99 1399KV in Muiderberg,Muiderberg,350000.0,61.0,3.0,Verkocht
ldmakelaars.py,https://www.ldmakelaars.nl/woningaanbod/koop/amsterdam/ijburglaan/897?take=12,IJburglaan 897 1087EN in Amsterdam,Amsterdam,500000.0,88.0,3.0,Verkocht
ldmakelaars.py,https://www.ldmakelaars.nl/woningaanbod/koop/amsterdam/bestevaerstraat/10-3?take=12,Bestevâerstraat 10-3 1056HM in Amsterdam,Amsterdam,625000.0,74.0,3.0,Onder bod
ldmakelaars.py,https://www.ldmakelaars.nl/woningaanbod/koop/amsterdam/danie-theronstraat/17-b?take=12,Danie Theronstraat 17B 1091XV in Amsterdam,Amsterdam,750000.0,95.0,4.0,Onder bod
ldmakelaars.py,https://www.ldmakelaars.nl/woningaanbod/koop/amsterdam/crynssenstraat/61-h?take=12,Crynssenstraat 61H 1058XV in Amsterdam,Amsterdam,,78.0,3.0,Verkocht
ldmakelaars.py,https://www.ldmakelaars.nl/woningaanbod/koop/amsterdam/kastanjeplein/4-ii?take=12,Kastanjeplein 4-2 1092CJ in Amsterdam,Amsterdam,,55.0,3.0,Verkocht
ldmakelaars.py,https://www.ldmakelaars.nl/woningaanbod/koop/amsterdam/brentanostraat/162?take=12,Brentanostraat 162 1102RZ in Amsterdam,Amsterdam,320000.0,60.0,3.0,Onder bod
ldmakelaars.py,https://www.ldmakelaars.nl/woningaanbod/koop/amsterdam/tweede-atjehstraat/30-hs?take=12,Tweede Atjehstraat 30H 1094LH in Amsterdam,Amsterdam,725000.0,94.0,4.0,Onder bod
ldmakelaars.py,https://www.ldmakelaars.nl/woningaanbod/koop/amsterdam/brentanostraat/162?skip=10&take=12,Brentanostraat 162 1102RZ in Amsterdam,Amsterdam,320000.0,60.0,3.0,Onder bod
ldmakelaars.py,https://www.ldmakelaars.nl/woningaanbod/koop/amsterdam/tweede-atjehstraat/30-hs?skip=10&take=12,Tweede Atjehstraat 30H 1094LH in Amsterdam,Amsterdam,725000.0,94.0,4.0,Onder bod
ldmakelaars.py,https://www.ldmakelaars.nl/woningaanbod/koop/amsterdam/rhijnvis-feithstraat/10-h?skip=10&take=12,Rhijnvis Feithstraat 10H 1054TX in Amsterdam,Amsterdam,,44.0,2.0,Verkocht
ldmakelaars.py,https://www.ldmakelaars.nl/woningaanbod/koop/amsterdam/lutmastraat/39-2?skip=10&take=12,Lutmastraat 39-2 1072JN in Amsterdam,Amsterdam,,60.0,3.0,Verkocht
ldmakelaars.py,https://www.ldmakelaars.nl/woningaanbod/koop/amsterdam/wilhelminastraat/189-2?skip=10&take=12,Wilhelminastraat 189-2 1054WE in Amsterdam,Amsterdam,450000.0,53.0,3.0,Onder bod
ldmakelaars.py,https://www.ldmakelaars.nl/woningaanbod/koop/amsterdam/bos-en-lommerplantsoen/99-l?skip=10&take=12,Bos en Lommerplantsoen 99L 1055AA in Amsterdam,Amsterdam,,28.0,1.0,Verkocht
ldmakelaars.py,https://www.ldmakelaars.nl/woningaanbod/koop/amsterdam/van-oldenbarneveldtstraat/14-3?skip=10&take=12,Van Oldenbarneveldtstraat 14-3 1052KA in Amsterdam,Amsterdam,,102.0,3.0,Verkocht
ldmakelaars.py,https://www.ldmakelaars.nl/woningaanbod/koop/amsterdam/van-oldenbarneveldtstraat/96-ao?skip=10&take=12,Van Oldenbarneveldtstraat 96AO 1052KH in Amsterdam,Amsterdam,,55.0,2.0,Verkocht
ldmakelaars.py,https://www.ldmakelaars.nl/woningaanbod/koop/amsterdam/bestevaerstraat/16-1?skip=10&take=12,Bestevâerstraat 16-1 1056HN in Amsterdam,Amsterdam,,71.0,3.0,Verkocht
ldmakelaars.py,https://www.ldmakelaars.nl/woningaanbod/koop/amsterdam/kastanjeplein/4-1?skip=10&take=12,Kastanjeplein 4-1 1092CJ in Amsterdam,Amsterdam,425000.0,55.0,2.0,Onder bod
ldmakelaars.py,https://www.ldmakelaars.nl/woningaanbod/koop/amsterdam/vespuccistraat/60-2?skip=10&take=12,Vespuccistraat 60-2 1056SN in Amsterdam,Amsterdam,500000.0,58.0,3.0,Onder bod
ldmakelaars.py,https://www.ldmakelaars.nl/woningaanbod/koop/amsterdam/dijkgraafplein/65?skip=10&take=12,Dijkgraafplein 65 1069EL in Amsterdam,Amsterdam,,98.0,4.0,Verkocht
ldpmakelaar.py,https://www.ldbmakelaardij.nl/woningaanbod/koop/amsterdam/van-bossestraat/26-3?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&take=12,"Van Bossestraat 26-3, 1051JZ Amsterdam",Amsterdam,390000.0,45.0,2.0,
ldpmakelaar.py,https://www.ldbmakelaardij.nl/woningaanbod/koop/amsterdam/mezquitalaan/51?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&take=12,"Mezquitalaan 51, 1064NS Amsterdam",Amsterdam,950000.0,153.0,5.0,Beschikbaar
ldpmakelaar.py,https://www.ldbmakelaardij.nl/woningaanbod/koop/amsterdam/a-j-koejemansstraat/53?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&take=12,"A.J. Koejemansstraat 53, 1069PM Amsterdam",Amsterdam,360000.0,73.0,3.0,
ldpmakelaar.py,https://www.ldbmakelaardij.nl/woningaanbod/koop/amsterdam/marmolada/10?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&take=12,"Marmolada 10, 1060PG Amsterdam",Amsterdam,575000.0,118.0,5.0,
ldpmakelaar.py,https://www.ldbmakelaardij.nl/woningaanbod/koop/amsterdam/l-j-m-beelstraat/15?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&take=12,"L.J.M. Beelstraat 15, 1067WH Amsterdam",Amsterdam,,132.0,5.0,Verkocht
ldpmakelaar.py,https://www.ldbmakelaardij.nl/woningaanbod/koop/amsterdam/langswater/39?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&take=12,"Langswater 39, 1069TR Amsterdam",Amsterdam,,61.0,3.0,Verkocht
ldpmakelaar.py,https://www.ldbmakelaardij.nl/woningaanbod/koop/amsterdam/wolbrantskerkweg/50-a?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&take=12,"Wolbrantskerkweg 50A, 1069DA Amsterdam",Amsterdam,,90.0,3.0,Verkocht
ldpmakelaar.py,https://www.ldbmakelaardij.nl/woningaanbod/koop/amsterdam/amstelveenseweg/978-b?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&take=12,"Amstelveenseweg 978B, 1081JR Amsterdam",Amsterdam,,64.0,2.0,Verkocht
ldpmakelaar.py,https://www.ldbmakelaardij.nl/woningaanbod/koop/amsterdam/welnastraat/561?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&take=12,"Welnastraat 561, 1096GJ Amsterdam",Amsterdam,,28.0,1.0,Verkocht
ldpmakelaar.py,https://www.ldbmakelaardij.nl/woningaanbod/koop/amsterdam/osdorper-ban/955?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&take=12,"Osdorper Ban 955, 1069GA Amsterdam",Amsterdam,450000.0,86.0,3.0,Verkocht onder voorbehoud
ldpmakelaar.py,https://www.ldbmakelaardij.nl/woningaanbod/koop/amsterdam/h-diesveldsingel/15?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&take=12,"H. Diesveldsingel 15, 1060RL Amsterdam",Amsterdam,,119.0,4.0,Verkocht
ldpmakelaar.py,https://www.ldbmakelaardij.nl/woningaanbod/koop/amsterdam/ingelandenweg/172?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&take=12,"Ingelandenweg 172, 1069WJ Amsterdam",Amsterdam,,118.0,5.0,Verkocht
ldpmakelaar.py,https://www.ldbmakelaardij.nl/woningaanbod/koop/amsterdam/van-bossestraat/26-3?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&take=12,"Van Bossestraat 26-3, 1051JZ Amsterdam",Amsterdam,390000.0,45.0,2.0,
ldpmakelaar.py,https://www.ldbmakelaardij.nl/woningaanbod/koop/amsterdam/mezquitalaan/51?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&take=12,"Mezquitalaan 51, 1064NS Amsterdam",Amsterdam,950000.0,153.0,5.0,Beschikbaar
ldpmakelaar.py,https://www.ldbmakelaardij.nl/woningaanbod/koop/amsterdam/a-j-koejemansstraat/53?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&take=12,"A.J. Koejemansstraat 53, 1069PM Amsterdam",Amsterdam,360000.0,73.0,3.0,
ldpmakelaar.py,https://www.ldbmakelaardij.nl/woningaanbod/koop/amsterdam/marmolada/10?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&take=12,"Marmolada 10, 1060PG Amsterdam",Amsterdam,575000.0,118.0,5.0,
ldpmakelaar.py,https://www.ldbmakelaardij.nl/woningaanbod/koop/amsterdam/l-j-m-beelstraat/15?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&take=12,"L.J.M. Beelstraat 15, 1067WH Amsterdam",Amsterdam,,132.0,5.0,Verkocht
ldpmakelaar.py,https://www.ldbmakelaardij.nl/woningaanbod/koop/amsterdam/langswater/39?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&take=12,"Langswater 39, 1069TR Amsterdam",Amsterdam,,61.0,3.0,Verkocht
